406.761582398091,406.77038031192,406.787961401399,406.814295683296,406.849336904164,406.893020973751,406.94526382122,407.005958624653,407.074972348739,407.152141507601,407.23726704859,407.330108227618,407.43037531589,407.537720940069,407.651729810733,407.77190653441,407.897661128287,408.028291758211,408.162964091432,408.300686484133,408.440279992866,408.580341883216,408.719200869954,408.854861701286,408.984935801981,409.106553364625,409.21625027262,409.309820119346,409.382116584001,409.426783108495,409.43587242767,409.399292403034,409.303964618596,409.132480166177,408.860812853297,408.454114129183,407.858207764981,406.980331918787,405.639690311165,403.423020973655,402.631928565966,402.332538491295,402.233636047606,402.232537015462,402.288256717424,402.382572844184,402.506747551526,402.656483606155,402.829803070277,403.026073454432,403.245529966393,403.48903262965,403.757945001053,404.054082316362,404.379704316782,404.737541475004,405.130850758993,405.563501910636,406.040099184732,406.566147626806,407.148278125308,407.794552647729,408.514881688324,409.321602310072,410.230291158906,411.260929385915,412.439608260602,413.801089700468,415.392763361965,417.280972236221,419.561533643664,422.378079290076,425.955865084762,430.668410299989,437.179706050623,446.777083060321,462.235121702437,490.315014790879,549.804985295591
406.752784484263,406.761597136269,406.779208208983,406.805588744324,406.840694055444,406.88446219587,406.936811865257,406.997639704,407.066816913963,407.144185125474,407.22955141055,407.322682318374,407.423296779984,407.531057693583,407.645561957721,407.766328664209,407.89278509224,408.024250054914,408.159914031951,408.298815368101,408.439811611249,408.581544786827,408.72239902536,408.860448431924,408.993392340032,409.118474019275,409.232377333888,409.331093501417,409.409746524162,409.462360313815,409.48154177148,409.458040162836,409.380121286578,409.232663026638,408.995844264531,408.64332176927,408.140177246975,407.443097680214,406.515718041053,405.42046501749,404.772154798915,404.464589351607,404.369468683666,404.408255296817,404.537917010051,404.735287107787,404.987933755767,405.289383802817,405.636655220521,406.028960781057,406.46701378149,406.952655551153,407.488665058201,408.078679947613,408.727193475761,409.439610824242,410.222359650332,411.083057698819,412.030747201487,413.076213197184,414.232412226699,415.515050777283,416.943371795495,418.541236393061,420.338632939635,422.373818124151,424.696413956026,427.371987179306,430.488991511172,434.169591939257,438.587083048359,443.994918431877,450.776970748984,459.538070064572,471.273330842183,487.693504488225,511.84838895855,549.219952165488,608.904926391485
406.735173918428,406.744015539909,406.761685553939,406.788157029572,406.82338837742,406.867321889026,406.919881739938,406.980971412125,407.05047047764,407.128230669782,407.214071149763,407.307772855344,407.409071792089,407.517651096556,407.633131662361,407.755061072464,407.88290052155,408.016009337255,408.153626613358,408.294849345072,408.438606297202,408.583626627483,408.728402012736,408.871140661017,409.009711106947,409.141573038555,409.263691542241,409.372430028271,409.463415697417,409.531369851121,409.569894181601,409.57120519025,409.525817338244,409.422206389265,409.246579408918,408.983151436393,408.616081773434,408.13616351404,407.559619155343,406.970966256336,406.571636260599,406.384195432551,406.371394038636,406.49309847809,406.719868918175,407.032724821145,407.420316560936,407.876462628823,408.398473227935,408.986100667785,409.640908827356,410.365910735272,411.165379732985,412.044778940126,413.010778814409,414.071348695871,415.235919319274,416.51562203282,417.923618725214,419.475545733743,421.190106807019,423.08986643921,425.202318323313,427.56133852704,430.209186082423,433.19929621503,436.600242260044,440.501453549557,445.021623564159,450.321320961275,456.622288178638,464.23754064009,473.619029414724,485.433568367132,500.682042765311,520.875215091847,548.244977478048,585.811478521038,636.594768104859
406.708721731112,406.717605551001,406.735361437293,406.761965442606,406.797380535639,406.841555242876,406.894421793345,406.955893726923,407.025862914691,407.104195926252,407.190729663376,407.285266161151,407.387566436472,407.497343238191,407.614252522701,407.737883441737,407.86774658424,408.003260159199,408.143733739153,408.288349101625,408.436137605005,408.585953413169,408.736441737083,408.886001092462,409.032738388184,409.174415485758,409.30838576825,409.43151937201,409.540116386113,409.629809211653,409.695459913551,409.731069078321,409.729736486882,409.683765783261,409.585115545483,409.426622793951,409.204834896329,408.92585544717,408.615628809941,408.332144591914,408.159228554594,408.129162079363,408.238813560236,408.472875658733,408.815735363413,409.255426697683,409.784145038008,410.397676923606,411.09467439461,411.876059834793,412.744610124877,413.704698829592,414.762164198343,415.924277265499,417.199794145876,418.599085825559,420.134346898072,421.819892387974,423.672559932806,425.712244205553,427.962602828426,430.451989849223,433.214696531508,436.292613309364,439.737476647986,443.613938393501,448.003805319563,453.011961194718,458.774728234634,465.471780163045,473.343208064828,482.713926535122,494.028037902691,507.89513122392,525.146056760081,546.880335635806,574.444827340758,609.186216335758,651.662667506914
406.673385723907,406.68232349569,406.700189201627,406.726962767919,406.762613079652,406.807096753495,406.860356463644,406.922318787532,406.992891527946,407.071960457159,407.159385416337,407.254995689412,407.358584554457,407.469902897036,407.588651748514,407.714473587543,407.846942214475,407.985550976148,408.12969908243,408.278675717271,408.431641608025,408.587607683103,408.745410429964,408.903683583563,409.06082586757,409.214964748042,409.363916672992,409.505145305405,409.63572126337,409.752290695827,409.85106718263,409.927874722601,409.978293747701,409.998004711413,409.983494195802,409.933389297598,409.85077957076,409.746794568368,409.644896045339,409.582754746785,409.603971286499,409.734410770072,409.98182246421,410.343855233193,410.814770179063,411.389101568166,412.063159969808,412.835425632981,413.706487592106,414.678854151902,415.756773007765,416.946110259877,418.254300965294,419.690371777651,421.265034678039,422.990853562417,424.882490059479,426.957040688198,429.234484412483,431.738268327236,434.496070451909,437.540793597749,440.91186464413,444.656941530923,448.834168806657,453.515175391424,458.789079429989,464.76785767512,471.593548016613,479.447863391444,488.564837382507,499.246919532879,511.884064436998,526.972861865777,545.126717415286,567.055243350537,593.467779913418,624.825891974324,660.869685587039
406.629111944917,406.638113506226,406.656109105605,406.683083347791,406.719012261555,406.76386222781,406.817588520202,406.880133431614,406.951423952404,407.031368958101,407.119855855401,407.216746625702,407.321873194907,407.435032046982,407.555977986778,407.684416945443,407.819997709971,407.962302448487,408.110835897149,408.265013077002,408.424145426721,408.587425281253,408.753908716109,408.922496944255,409.091916750493,409.260700965847,409.427170870269,409.589423913249,409.745332666136,409.892565125654,410.028643398543,410.15106888175,410.257559069909,410.346465118889,410.417467228715,410.472660629881,410.518099520745,410.565647210204,410.63440605626,410.750007063389,410.939491074544,411.222687250215,411.61021029334,412.105952630767,412.710388551478,413.42304942611,414.243967640078,415.174378046405,416.216996188931,417.376096172944,418.657517494405,420.068668236856,421.618557625307,423.31787420177,425.179119226211,427.216803686591,429.447719089232,431.891295892855,434.570068701692,437.510274239001,440.742617054225,444.303249445735,448.235026916339,452.589119363542,457.427081656292,462.823514935551,468.869479333852,475.676842059158,483.383742765254,492.161288003611,502.221358540877,513.824849776887,527.288438446648,542.985534386902,561.332707684751,582.746140437638,607.545156988054,635.779886061079,666.990182866921
406.57583660462,406.58490947869,406.603050366777,406.630249256083,406.666490390969,406.711751375987,406.76600195774,406.829202466317,406.901301891956,406.982235567439,407.071922421465,407.170261763087,407.277129552488,407.392374109207,407.515811206171,407.647218497482,407.786329231478,407.93282521068,408.086328980676,408.246395266869,408.412501740605,408.584039299079,408.760302208965,408.940478726855,409.123643224299,409.308751494585,409.494641928988,409.680046811186,409.863620362272,410.043993742111,410.219872404135,410.390198335948,410.554408531296,410.71282946552,410.867248970286,411.021686472464,411.183310672136,411.363288695442,411.577073906107,411.843376375967,412.181298698072,412.606636862905,413.130378828168,413.759356445055,414.497781969973,415.348739944717,416.315283117987,417.401122723632,418.611022944266,419.95101685654,421.428532560055,423.052487567834,424.833387097307,426.783448177913,428.916764338445,431.249522868505,433.800286718001,436.590355092296,439.644220262431,442.990142872848,446.660874080257,450.694560214627,455.135874211951,460.037427350613,465.46152351942,471.482323360634,478.188480910709,485.686288462407,494.103292981631,503.592187316872,514.334459000503,526.542682587145,540.459305185804,556.348129550434,574.472438499175,595.051453727211,618.186821540081,643.758312415017,671.311159819565
406.513488390252,406.522637437137,406.54093362673,406.568372918797,406.604948670251,406.650650927427,406.705465468456,406.76937258396,406.842345581662,406.924348998234,407.015336499932,407.115248452694,407.224009142752,407.341523631186,407.467674231217,407.602316606836,407.74527550778,407.896340182078,408.055259548008,408.221737269193,408.395426969749,408.575927965492,408.762782093818,408.955472529901,409.153425925262,409.356019859206,409.562598539911,409.772501040237,409.985108229653,410.199917076382,410.416654139939,410.635443526611,410.857047253809,411.083195241606,411.317012714448,411.563525617555,411.830167999892,412.127122993322,412.467224496759,412.865125836302,413.335690478872,413.892182675165,414.545311711372,415.303312351314,416.17264293864,417.158845264798,418.267302163523,419.50380678587,420.874956007961,422.388415748893,424.053108321443,425.879362377117,427.879055018174,430.065767074131,432.454967081149,435.064236730984,437.913549821972,441.025617495896,444.426314382889,448.145202909703,452.216176179326,456.678243120564,461.576482366224,466.963192307541,472.899261710138,479.455774076859,486.715832485941,494.776537898132,503.750953381992,513.769709281743,524.981607557119,537.552116385384,551.657970158991,567.475240129852,585.157463034307,604.800414431949,626.392363030044,649.755382239342,674.496143996324
406.441991129001,406.451218252876,406.469673784209,406.497360122123,406.53428044381,406.580438195014,406.635836404697,406.700476819404,406.7743588525,406.857478343904,406.949826127334,407.051386405004,407.162134934639,407.282037041568,407.411045480676,407.549098190866,407.696116010728,407.852000461845,408.016631760083,408.189867292147,408.371540903704,408.561463499325,408.759425670915,408.965203373666,409.178568087644,409.399303477065,409.627231331213,409.862250580199,410.104394439721,410.353912193827,410.611383552628,410.877874376749,411.155141715722,411.445891532647,411.754081028345,412.085235283415,412.446712716555,412.847810781195,413.299575251305,413.814211993609,414.404154705948,415.081091647511,415.85537299084,416.735938310187,417.730632168478,418.84669601231,420.091273485438,421.471846248362,422.996578552817,424.674581809628,426.516122599705,428.532798601018,430.737703524142,433.145598019286,435.773100181038,438.638907152309,441.764058343007,445.172250686426,448.890216863526,452.948178203749,457.380384606783,462.225753722078,467.52861982484,473.339597803189,479.716556936732,486.725678750723,494.442537058063,502.953077262187,512.354273366462,522.754088870988,534.270145560847,547.026205238283,561.145218934923,576.737397775678,593.881759076252,612.600377936234,632.826833908803,654.374709515985,676.918033926389
406.361266743874,406.370570661155,406.389183135109,406.417113341675,406.454374787853,406.500985004122,406.556965135915,406.622339436457,406.69713466503,406.781379397547,406.875103260496,406.97833610535,407.091107149234,407.213444119769,407.345372459054,407.486914665223,407.638089882421,407.79891389449,407.969399738331,408.14955923561,408.339405853597,408.538959457187,408.74825371685,408.967347206207,409.196339574581,409.435394630197,409.684772727678,409.944875509624,410.216306755203,410.499953706577,410.797093499996,411.109528712033,411.439753699684,411.791148144916,412.168184582869,412.576621771205,413.023636801719,413.517832163598,414.069053733658,414.687992180879,415.385624703802,416.172656218092,417.05915029429,418.054435730117,419.167251412774,420.406033130524,421.779249517558,423.295726169325,424.964930145315,426.797210337098,428.80400166673,430.998005903107,433.393362458089,436.005821297835,438.852928471409,441.954233354207,445.331525711321,449.009110043276,453.014124181041,457.376908434982,462.131430321979,467.315767336126,472.972645407869,479.150022143644,485.901689482878,493.287846931239,501.3755597334,510.238960726094,519.95897395068,530.6222272749,542.318680576999,555.137340071977,569.159302566738,584.447372961685,601.031797558789,618.892504327931,637.939885152951,657.998587989404,678.801282193249
